"","fips","state","state_abr","county","population","theme1","theme2","theme3","theme4","theme_all","sfr_count1","sfr_count2","avg_temp","max_temp","id","avg_precip","hsa_value","rucc_value","rucc_description","vcas_value","dog_pop","dog_pop_ratio","rate_sfr1","rate_sfr1_1000","rate_sfr2","rate_sfr2_1000","sfr_count_total","rate_sfr_total","rate_sfr_total_1000","population_sd","dog_pop_sd"
"70",8101,"Colorado","CO","Pueblo",164685,0.7092,0.9048,0.7606,0.7937,0.8669,0,0,53.7,69,"CO-101",14.0033333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",28.64180155,53050.48859,0.322133094027993,0,0,0,0,0,0,0,0.0162986546774345,0.0234861733656421
"71",8103,"Colorado","CO","Rio Blanco",6465,0.2943,0.0939,0.5963,0.6549,0.3401,NA,0,45.7,58.2,"CO-103",16.9833333333333,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",56.31819782,2225.933527,0.344305263263728,NA,NA,0,0,NA,NA,NA,0.000630127897246471,0.000972311760662877
"72",8119,"Colorado","CO","Teller",24113,0.1541,0.1299,0.3528,0.0751,0.0729,NA,1,41.4,55.6,"CO-119",17.9,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",98.19978821,8680.425533,0.359989446895865,NA,NA,4.14714054659312e-05,0.0414714054659312,NA,NA,NA,0.00237780935734481,0.00383147185706513
"73",8121,"Colorado","CO","Washington",4840,0.1936,0.425,0.5084,0.3719,0.2822,NA,0,50.8,65.7,"CO-121",16.8333333333333,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",46.36299435,1670.443511,0.345132956818182,NA,NA,0,0,NA,NA,NA,0.000469204145395848,0.000726245162978559
"74",9005,"Connecticut","CT","Litchfield",183031,0.1054,0.0541,0.5374,0.1573,0.0818,3,5,48.5,58.7,"CT-005",48.09,1,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",91.51043509,25844.99905,0.141205582934038,1.63906660620332e-05,0.0163906660620332,2.73177767700553e-05,0.0273177767700553,8,4.37084428320886e-05,0.0437084428320886,0.0181154590783278,0.0114348996134166
"75",9007,"Connecticut","CT","Middlesex",163368,0.0529,0.0481,0.5842,0.3483,0.1182,0,0,51.7,61.2,"CT-007",45.3833333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",92.85208776,23238.73161,0.142247757271926,0,0,0,0,0,0,0,0.0161682321659347,0.010280395764303
"76",9011,"Connecticut","CT","New London",268881,0.2283,0.1996,0.7558,0.5396,0.3561,11,4,51.7,60.8,"CT-011",46.82,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",79.28470255,36706.44951,0.136515594296362,4.09102911696996e-05,0.0409102911696996,1.48764695162544e-05,0.0148764695162544,15,5.5786760685954e-05,0.055786760685954,0.0266171846760976,0.0162462194996933
"77",9015,"Connecticut","CT","Windham",116538,0.3535,0.2095,0.7007,0.5428,0.4232,2,0,50.3,60.1,"CT-015",50.1733333333333,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",65.09567682,15476.23648,0.132799914877551,1.71617841390791e-05,0.0171617841390791,0,0,2,1.71617841390791e-05,0.0171617841390791,0.0115306572126026,0.00684182673306372
"78",10001,"Delaware","DE","Kent",174822,0.4764,0.6558,0.7819,0.8373,0.7268,2,5,57.2,66.6,"DE-001",48.9766666666667,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",60.61680255,59693.66394,0.341453958540687,1.14402077541728e-05,0.0114402077541728,2.8600519385432e-05,0.028600519385432,7,4.00407271396049e-05,0.0400407271396049,0.017302521798979,0.0264289149255459
"79",12019,"Florida","FL","Clay",207291,0.3739,0.4285,0.7424,0.2206,0.3803,4,2,71.2,81.8,"FL-019",56.0133333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",87.71367521,52623.2612,0.253861774992643,1.92965444712988e-05,0.0192965444712988,9.6482722356494e-06,0.0096482722356494,6,2.89448167069482e-05,0.0289448167069482,0.0205179269059562,0.023296923537082
"80",12033,"Florida","FL","Escambia",311522,0.4653,0.0891,0.7256,0.6896,0.4863,3,7,68.8,78.8,"FL-033",71.88,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",64.13276231,83727.92836,0.268770514955605,9.63013848139136e-06,0.00963013848139136,2.24703231232465e-05,0.0224703231232465,10,3.21004616046379e-05,0.0321004616046379,0.0308399229546591,0.0370754243196493
"81",12089,"Florida","FL","Nassau",80578,0.164,0.5368,0.411,0.3031,0.2459,0,0,70.2,80.9,"FL-089",50.7066666666667,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",94.15795168,22557.5151,0.279946326540743,0,0,0,0,0,0,0,0.00796953837164969,0.00997863583329803
"82",12101,"Florida","FL","Pasco",510593,0.4774,0.6043,0.7361,0.66,0.6344,2,3,73.4,83.3,"FL-101",55.17,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",66.35345139,143211.6857,0.280481098839976,3.91701413846253e-06,0.00391701413846253,5.8755212076938e-06,0.0058755212076938,5,9.79253534615633e-06,0.00979253534615633,0.0505539243113701,0.0634250712341555
"83",12109,"Florida","FL","St. Johns",235503,0.0777,0.1149,0.4747,0.1124,0.0761,1,NA,71.9,81.1,"FL-109",57.6633333333333,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",99.49330438,67108.54045,0.28495832515934,4.24623040895445e-06,0.00424623040895445,NA,NA,NA,NA,NA,0.0233117612980853,0.02971349859494
"84",12113,"Florida","FL","Santa Rosa",170442,0.2436,0.3642,0.5059,0.4225,0.3096,4,1,68.4,78.6,"FL-113",65.8166666666667,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",96.45056139,44650.83143,0.261970825442086,2.34683939404607e-05,0.0234683939404607,5.86709848511517e-06,0.00586709848511517,5,2.93354924255759e-05,0.0293354924255759,0.0168687703939909,0.0197653593104064
"85",13015,"Georgia","GA","Bartow",103620,0.5717,0.5511,0.7151,0.4238,0.5914,6,2,61.9,73.4,"GA-015",49.5733333333333,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",61.53846154,27119.5157,0.261720861802741,5.79038795599305e-05,0.0579038795599305,1.93012931866435e-05,0.0193012931866435,8,7.7205172746574e-05,0.077205172746574,0.010251387657891,0.0119994749734129
"86",13039,"Georgia","GA","Camden",52714,0.415,0.4422,0.5425,0.6823,0.5159,0,0,69.8,80,"GA-039",49.4766666666667,2,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",79.2017576,13724.49083,0.260357605759381,0,0,0,0,0,0,0,0.00521016641991691,0.00606585222463294
"87",13045,"Georgia","GA","Carroll",116022,0.7869,0.5301,0.7256,0.6272,0.7825,4,0,63.1,74.9,"GA-045",59.6566666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",40.34444852,29326.65841,0.252768082001689,3.44762200272362e-05,0.0344762200272362,0,0,4,3.44762200272362e-05,0.0344762200272362,0.0114795577320149,0.0129771776892317
"88",13047,"Georgia","GA","Catoosa",66299,0.3194,0.2098,0.3136,0.0678,0.1318,0,1,61.7,72.6,"GA-047",52.1133333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",88.85630499,18071.76623,0.272579770886439,0,0,1.50831837584277e-05,0.0150831837584277,1,1.50831837584277e-05,0.0150831837584277,0.00655548898538812,0.00799157408472616
"89",13057,"Georgia","GA","Cherokee",241910,0.1102,0.0904,0.7494,0.0955,0.1185,0,3,61.3,72.5,"GA-057",53.03,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",95.40947484,64694.68943,0.267432885907982,0,0,1.24013062709272e-05,0.0124013062709272,3,1.24013062709272e-05,0.0124013062709272,0.0239462465153818,0.0286442298579692
"90",13073,"Georgia","GA","Columbia",147295,0.1608,0.2171,0.7475,0.0357,0.1334,2,2,65.5,76.9,"GA-073",44,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",91.67587477,40275.81735,0.27343641909094,1.35781934213653e-05,0.0135781934213653,1.35781934213653e-05,0.0135781934213653,4,2.71563868427306e-05,0.0271563868427306,0.01457652295763,0.0178273499880451
"91",13077,"Georgia","GA","Coweta",140516,0.2656,0.2502,0.758,0.1219,0.2427,6,1,64.1,75.6,"GA-077",55.7533333333333,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",83.33947659,37323.88613,0.265620186526801,4.2699763727974e-05,0.042699763727974,7.11662728799567e-06,0.00711662728799567,7,4.98163910159697e-05,0.0498163910159697,0.0139051985799098,0.0165197267167323
"92",13085,"Georgia","GA","Dawson",23861,0.2382,0.1465,0.3419,0.0907,0.1038,0,0,60,71,"GA-085",58.5933333333333,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",91.06681432,6751.26006,0.282941203637735,0,0,0,0,0,0,0,0.00235285379705782,0.00297690531106412
