metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,"Russell County",KY,us-ky-207,"Whole county is shortage area"
Nonmetropolitan,"Simpson County",KY,us-ky-213,"Whole county is shortage area"
Nonmetropolitan,"Taylor County",KY,us-ky-217,"Whole county is shortage area"
Nonmetropolitan,"Todd County",KY,us-ky-219,"Whole county is shortage area"
Nonmetropolitan,"Trimble County",KY,us-ky-223,"Whole county is shortage area"
Nonmetropolitan,"Union County",KY,us-ky-225,"Whole county is shortage area"
Nonmetropolitan,"Washington County",KY,us-ky-229,"Whole county is shortage area"
Nonmetropolitan,"Wayne County",KY,us-ky-231,"Whole county is shortage area"
Nonmetropolitan,"Webster County",KY,us-ky-233,"Whole county is shortage area"
Nonmetropolitan,"Whitley County",KY,us-ky-235,"Whole county is shortage area"
Nonmetropolitan,"Wolfe County",KY,us-ky-237,"Whole county is shortage area"
Nonmetropolitan,"Allen Parish",LA,us-la-003,"Whole county is shortage area"
Nonmetropolitan,"Avoyelles Parish",LA,us-la-009,"Whole county is shortage area"
Nonmetropolitan,"Beauregard Parish",LA,us-la-011,"Whole county is shortage area"
Nonmetropolitan,"Bienville Parish",LA,us-la-013,"Whole county is shortage area"
Nonmetropolitan,"Caldwell Parish",LA,us-la-021,"Whole county is shortage area"
Nonmetropolitan,"Catahoula Parish",LA,us-la-025,"Whole county is shortage area"
Nonmetropolitan,"Claiborne Parish",LA,us-la-027,"Whole county is shortage area"
Nonmetropolitan,"Concordia Parish",LA,us-la-029,"Whole county is shortage area"
Nonmetropolitan,"East Carroll Parish",LA,us-la-035,"Whole county is shortage area"
Nonmetropolitan,"Evangeline Parish",LA,us-la-039,"Whole county is shortage area"
Nonmetropolitan,"Franklin Parish",LA,us-la-041,"Whole county is shortage area"
Nonmetropolitan,"Jackson Parish",LA,us-la-049,"Whole county is shortage area"
Nonmetropolitan,"Jefferson Davis Parish",LA,us-la-053,"Whole county is shortage area"
Nonmetropolitan,"LaSalle Parish",LA,us-la-059,"Whole county is shortage area"
Nonmetropolitan,"Lincoln Parish",LA,us-la-061,"Whole county is shortage area"
Nonmetropolitan,"Madison Parish",LA,us-la-065,"Whole county is shortage area"
Nonmetropolitan,"Natchitoches Parish",LA,us-la-069,"Part of county is shortage area"
Nonmetropolitan,"Red River Parish",LA,us-la-081,"Whole county is shortage area"
Nonmetropolitan,"Richland Parish",LA,us-la-083,"Whole county is shortage area"
Nonmetropolitan,"Sabine Parish",LA,us-la-085,"Whole county is shortage area"
Nonmetropolitan,"St. Landry Parish",LA,us-la-097,"Whole county is shortage area"
Nonmetropolitan,"St. Mary Parish",LA,us-la-101,"Whole county is shortage area"
Nonmetropolitan,"Tensas Parish",LA,us-la-107,"Whole county is shortage area"
Nonmetropolitan,"Vernon Parish",LA,us-la-115,"Whole county is shortage area"
Nonmetropolitan,"Washington Parish",LA,us-la-117,"Whole county is shortage area"
Nonmetropolitan,"Webster Parish",LA,us-la-119,"Whole county is shortage area"
Nonmetropolitan,"West Carroll Parish",LA,us-la-123,"Whole county is shortage area"
Nonmetropolitan,"Winn Parish",LA,us-la-127,"Whole county is shortage area"
Nonmetropolitan,"Dukes County",MA,us-ma-007,"Whole county is shortage area"
Nonmetropolitan,"Nantucket County",MA,us-ma-019,"Whole county is shortage area"
Nonmetropolitan,"Caroline County",MD,us-md-011,"Part of county is shortage area"
Nonmetropolitan,"Dorchester County",MD,us-md-019,"Whole county is shortage area"
Nonmetropolitan,"Garrett County",MD,us-md-023,"Whole county is shortage area"
Nonmetropolitan,"Kent County",MD,us-md-029,"Whole county is shortage area"
Nonmetropolitan,"Talbot County",MD,us-md-041,"Part of county is shortage area"
Nonmetropolitan,"Aroostook County",ME,us-me-003,"Part of county is shortage area"
Nonmetropolitan,"Franklin County",ME,us-me-007,"Part of county is shortage area"
Nonmetropolitan,"Hancock County",ME,us-me-009,"Part of county is shortage area"
Nonmetropolitan,"Kennebec County",ME,us-me-011,"Part of county is shortage area"
Nonmetropolitan,"Knox County",ME,us-me-013,"Part of county is shortage area"
Nonmetropolitan,"Lincoln County",ME,us-me-015,"Part of county is shortage area"
Nonmetropolitan,"Oxford County",ME,us-me-017,"Part of county is shortage area"
Nonmetropolitan,"Piscataquis County",ME,us-me-021,"Part of county is shortage area"
Nonmetropolitan,"Somerset County",ME,us-me-025,"Part of county is shortage area"
Nonmetropolitan,"Waldo County",ME,us-me-027,"Part of county is shortage area"
Nonmetropolitan,"Washington County",ME,us-me-029,"Part of county is shortage area"
Nonmetropolitan,"Alcona County",MI,us-mi-001,"Whole county is shortage area"
Nonmetropolitan,"Alger County",MI,us-mi-003,"Whole county is shortage area"
Nonmetropolitan,"Allegan County",MI,us-mi-005,"Part of county is shortage area"
Nonmetropolitan,"Alpena County",MI,us-mi-007,"Whole county is shortage area"
Nonmetropolitan,"Antrim County",MI,us-mi-009,"Part of county is shortage area"
Nonmetropolitan,"Arenac County",MI,us-mi-011,"Part of county is shortage area"
Nonmetropolitan,"Baraga County",MI,us-mi-013,"Whole county is shortage area"
Nonmetropolitan,"Barry County",MI,us-mi-015,"Whole county is shortage area"
Nonmetropolitan,"Benzie County",MI,us-mi-019,"Whole county is shortage area"
Nonmetropolitan,"Branch County",MI,us-mi-023,"Part of county is shortage area"
Nonmetropolitan,"Charlevoix County",MI,us-mi-029,"Part of county is shortage area"
Nonmetropolitan,"Cheboygan County",MI,us-mi-031,"Part of county is shortage area"
Nonmetropolitan,"Chippewa County",MI,us-mi-033,"Part of county is shortage area"
Nonmetropolitan,"Clare County",MI,us-mi-035,"Part of county is shortage area"
Nonmetropolitan,"Crawford County",MI,us-mi-039,"Whole county is shortage area"
Nonmetropolitan,"Delta County",MI,us-mi-041,"Whole county is shortage area"
Nonmetropolitan,"Dickinson County",MI,us-mi-043,"Whole county is shortage area"
Nonmetropolitan,"Emmet County",MI,us-mi-047,"Part of county is shortage area"
Nonmetropolitan,"Gladwin County",MI,us-mi-051,"Whole county is shortage area"
Nonmetropolitan,"Gogebic County",MI,us-mi-053,"Whole county is shortage area"
Nonmetropolitan,"Grand Traverse County",MI,us-mi-055,"Part of county is shortage area"
Nonmetropolitan,"Gratiot County",MI,us-mi-057,"Whole county is shortage area"
Nonmetropolitan,"Hillsdale County",MI,us-mi-059,"Whole county is shortage area"
Nonmetropolitan,"Houghton County",MI,us-mi-061,"Part of county is shortage area"
Nonmetropolitan,"Huron County",MI,us-mi-063,"Whole county is shortage area"
Nonmetropolitan,"Iosco County",MI,us-mi-069,"Part of county is shortage area"
Nonmetropolitan,"Iron County",MI,us-mi-071,"Whole county is shortage area"
Nonmetropolitan,"Isabella County",MI,us-mi-073,"Part of county is shortage area"
Nonmetropolitan,"Kalkaska County",MI,us-mi-079,"Whole county is shortage area"
Nonmetropolitan,"Keweenaw County",MI,us-mi-083,"Whole county is shortage area"
Nonmetropolitan,"Lake County",MI,us-mi-085,"Part of county is shortage area"
Nonmetropolitan,"Leelanau County",MI,us-mi-089,"Part of county is shortage area"
Nonmetropolitan,"Lenawee County",MI,us-mi-091,"Part of county is shortage area"
Nonmetropolitan,"Luce County",MI,us-mi-095,"Whole county is shortage area"
Nonmetropolitan,"Mackinac County",MI,us-mi-097,"Part of county is shortage area"
Nonmetropolitan,"Manistee County",MI,us-mi-101,"Part of county is shortage area"
Nonmetropolitan,"Marquette County",MI,us-mi-103,"Part of county is shortage area"
Nonmetropolitan,"Mason County",MI,us-mi-105,"Whole county is shortage area"
Nonmetropolitan,"Mecosta County",MI,us-mi-107,"Whole county is shortage area"
Nonmetropolitan,"Menominee County",MI,us-mi-109,"Part of county is shortage area"
Nonmetropolitan,"Missaukee County",MI,us-mi-113,"Part of county is shortage area"
Nonmetropolitan,"Montmorency County",MI,us-mi-119,"Whole county is shortage area"
Nonmetropolitan,"Newaygo County",MI,us-mi-123,"Part of county is shortage area"
Nonmetropolitan,"Oceana County",MI,us-mi-127,"Whole county is shortage area"
Nonmetropolitan,"Ogemaw County",MI,us-mi-129,"Part of county is shortage area"
Nonmetropolitan,"Ontonagon County",MI,us-mi-131,"Part of county is shortage area"
Nonmetropolitan,"Osceola County",MI,us-mi-133,"Part of county is shortage area"
Nonmetropolitan,"Oscoda County",MI,us-mi-135,"Whole county is shortage area"
Nonmetropolitan,"Otsego County",MI,us-mi-137,"Whole county is shortage area"
Nonmetropolitan,"Presque Isle County",MI,us-mi-141,"Whole county is shortage area"
Nonmetropolitan,"Roscommon County",MI,us-mi-143,"Whole county is shortage area"
Nonmetropolitan,"Sanilac County",MI,us-mi-151,"Whole county is shortage area"
Nonmetropolitan,"Schoolcraft County",MI,us-mi-153,"Whole county is shortage area"
Nonmetropolitan,"St. Joseph County",MI,us-mi-149,"Whole county is shortage area"
Nonmetropolitan,"Tuscola County",MI,us-mi-157,"Part of county is shortage area"
Nonmetropolitan,"Van Buren County",MI,us-mi-159,"Part of county is shortage area"
Nonmetropolitan,"Wexford County",MI,us-mi-165,"Whole county is shortage area"
Nonmetropolitan,"Aitkin County",MN,us-mn-001,"Part of county is shortage area"
Nonmetropolitan,"Becker County",MN,us-mn-005,"Whole county is shortage area"
Nonmetropolitan,"Beltrami County",MN,us-mn-007,"Part of county is shortage area"
Nonmetropolitan,"Big Stone County",MN,us-mn-011,"Part of county is shortage area"
Nonmetropolitan,"Brown County",MN,us-mn-015,"Part of county is shortage area"
Nonmetropolitan,"Cass County",MN,us-mn-021,"Whole county is shortage area"
Nonmetropolitan,"Chippewa County",MN,us-mn-023,"Whole county is shortage area"
Nonmetropolitan,"Clearwater County",MN,us-mn-029,"Whole county is shortage area"
Nonmetropolitan,"Cook County",MN,us-mn-031,"Whole county is shortage area"
Nonmetropolitan,"Cottonwood County",MN,us-mn-033,"Part of county is shortage area"
Nonmetropolitan,"Crow Wing County",MN,us-mn-035,"Part of county is shortage area"
Nonmetropolitan,"Douglas County",MN,us-mn-041,"Whole county is shortage area"
Nonmetropolitan,"Faribault County",MN,us-mn-043,"Part of county is shortage area"
Nonmetropolitan,"Freeborn County",MN,us-mn-047,"Part of county is shortage area"
Nonmetropolitan,"Goodhue County",MN,us-mn-049,"Whole county is shortage area"
Nonmetropolitan,"Grant County",MN,us-mn-051,"Part of county is shortage area"
Nonmetropolitan,"Hubbard County",MN,us-mn-057,"Whole county is shortage area"
Nonmetropolitan,"Itasca County",MN,us-mn-061,"Part of county is shortage area"
Nonmetropolitan,"Jackson County",MN,us-mn-063,"Part of county is shortage area"
Nonmetropolitan,"Kanabec County",MN,us-mn-065,"Part of county is shortage area"
Nonmetropolitan,"Kandiyohi County",MN,us-mn-067,"Part of county is shortage area"
Nonmetropolitan,"Kittson County",MN,us-mn-069,"Part of county is shortage area"
Nonmetropolitan,"Koochiching County",MN,us-mn-071,"Part of county is shortage area"
Nonmetropolitan,"Lac qui Parle County",MN,us-mn-073,"Whole county is shortage area"
Nonmetropolitan,"Lake of the Woods County",MN,us-mn-077,"Whole county is shortage area"
Nonmetropolitan,"Lincoln County",MN,us-mn-081,"Part of county is shortage area"
Nonmetropolitan,"Lyon County",MN,us-mn-083,"Part of county is shortage area"
Nonmetropolitan,"Mahnomen County",MN,us-mn-087,"Whole county is shortage area"
Nonmetropolitan,"Marshall County",MN,us-mn-089,"Part of county is shortage area"
Nonmetropolitan,"Martin County",MN,us-mn-091,"Part of county is shortage area"
Nonmetropolitan,"McLeod County",MN,us-mn-085,"None of county is shortage area"
Nonmetropolitan,"Meeker County",MN,us-mn-093,"Part of county is shortage area"
Nonmetropolitan,"Morrison County",MN,us-mn-097,"Part of county is shortage area"
Nonmetropolitan,"Mower County",MN,us-mn-099,"Part of county is shortage area"
Nonmetropolitan,"Murray County",MN,us-mn-101,"Whole county is shortage area"
Nonmetropolitan,"Nobles County",MN,us-mn-105,"Whole county is shortage area"
Nonmetropolitan,"Norman County",MN,us-mn-107,"Whole county is shortage area"
Nonmetropolitan,"Otter Tail County",MN,us-mn-111,"Part of county is shortage area"
Nonmetropolitan,"Pennington County",MN,us-mn-113,"Whole county is shortage area"
Nonmetropolitan,"Pine County",MN,us-mn-115,"Part of county is shortage area"
Nonmetropolitan,"Pipestone County",MN,us-mn-117,"Part of county is shortage area"
Nonmetropolitan,"Pope County",MN,us-mn-121,"Whole county is shortage area"
Nonmetropolitan,"Red Lake County",MN,us-mn-125,"Whole county is shortage area"
Nonmetropolitan,"Redwood County",MN,us-mn-127,"Part of county is shortage area"
Nonmetropolitan,"Renville County",MN,us-mn-129,"Part of county is shortage area"
Nonmetropolitan,"Rice County",MN,us-mn-131,"Part of county is shortage area"
Nonmetropolitan,"Rock County",MN,us-mn-133,"Part of county is shortage area"
Nonmetropolitan,"Roseau County",MN,us-mn-135,"Part of county is shortage area"
Nonmetropolitan,"Sibley County",MN,us-mn-143,"Whole county is shortage area"
Nonmetropolitan,"Steele County",MN,us-mn-147,"None of county is shortage area"
Nonmetropolitan,"Stevens County",MN,us-mn-149,"Part of county is shortage area"
Nonmetropolitan,"Swift County",MN,us-mn-151,"Whole county is shortage area"
Nonmetropolitan,"Todd County",MN,us-mn-153,"Whole county is shortage area"
Nonmetropolitan,"Traverse County",MN,us-mn-155,"Whole county is shortage area"
Nonmetropolitan,"Wadena County",MN,us-mn-159,"Part of county is shortage area"
Nonmetropolitan,"Waseca County",MN,us-mn-161,"Part of county is shortage area"
Nonmetropolitan,"Watonwan County",MN,us-mn-165,"Part of county is shortage area"
Nonmetropolitan,"Wilkin County",MN,us-mn-167,"Whole county is shortage area"
Nonmetropolitan,"Winona County",MN,us-mn-169,"Whole county is shortage area"
Nonmetropolitan,"Yellow Medicine County",MN,us-mn-173,"Part of county is shortage area"
Nonmetropolitan,"Adair County",MO,us-mo-001,"Whole county is shortage area"
Nonmetropolitan,"Atchison County",MO,us-mo-005,"Whole county is shortage area"
Nonmetropolitan,"Audrain County",MO,us-mo-007,"Whole county is shortage area"
Nonmetropolitan,"Barry County",MO,us-mo-009,"Whole county is shortage area"
Nonmetropolitan,"Barton County",MO,us-mo-011,"Whole county is shortage area"
Nonmetropolitan,"Benton County",MO,us-mo-015,"Whole county is shortage area"
Nonmetropolitan,"Butler County",MO,us-mo-023,"Whole county is shortage area"
Nonmetropolitan,"Camden County",MO,us-mo-029,"Whole county is shortage area"
Nonmetropolitan,"Carroll County",MO,us-mo-033,"Whole county is shortage area"
Nonmetropolitan,"Carter County",MO,us-mo-035,"Whole county is shortage area"
Nonmetropolitan,"Cedar County",MO,us-mo-039,"Whole county is shortage area"
Nonmetropolitan,"Chariton County",MO,us-mo-041,"Whole county is shortage area"
Nonmetropolitan,"Clark County",MO,us-mo-045,"Whole county is shortage area"
Nonmetropolitan,"Crawford County",MO,us-mo-055,"Whole county is shortage area"
Nonmetropolitan,"Dade County",MO,us-mo-057,"Whole county is shortage area"
Nonmetropolitan,"Daviess County",MO,us-mo-061,"Whole county is shortage area"
Nonmetropolitan,"Dent County",MO,us-mo-065,"Whole county is shortage area"
Nonmetropolitan,"Douglas County",MO,us-mo-067,"Whole county is shortage area"
Nonmetropolitan,"Dunklin County",MO,us-mo-069,"Whole county is shortage area"
Nonmetropolitan,"Gasconade County",MO,us-mo-073,"Whole county is shortage area"
Nonmetropolitan,"Gentry County",MO,us-mo-075,"Whole county is shortage area"
Nonmetropolitan,"Grundy County",MO,us-mo-079,"Whole county is shortage area"
Nonmetropolitan,"Harrison County",MO,us-mo-081,"Whole county is shortage area"
Nonmetropolitan,"Henry County",MO,us-mo-083,"Whole county is shortage area"
Nonmetropolitan,"Hickory County",MO,us-mo-085,"Whole county is shortage area"
Nonmetropolitan,"Holt County",MO,us-mo-087,"Whole county is shortage area"
Nonmetropolitan,"Howell County",MO,us-mo-091,"Whole county is shortage area"
Nonmetropolitan,"Iron County",MO,us-mo-093,"Whole county is shortage area"
Nonmetropolitan,"Johnson County",MO,us-mo-101,"Whole county is shortage area"
Nonmetropolitan,"Knox County",MO,us-mo-103,"Whole county is shortage area"
Nonmetropolitan,"Laclede County",MO,us-mo-105,"Whole county is shortage area"
Nonmetropolitan,"Lawrence County",MO,us-mo-109,"Whole county is shortage area"
Nonmetropolitan,"Lewis County",MO,us-mo-111,"Whole county is shortage area"
Nonmetropolitan,"Linn County",MO,us-mo-115,"Whole county is shortage area"
Nonmetropolitan,"Livingston County",MO,us-mo-117,"Whole county is shortage area"
Nonmetropolitan,"Macon County",MO,us-mo-121,"Whole county is shortage area"
Nonmetropolitan,"Madison County",MO,us-mo-123,"Whole county is shortage area"
Nonmetropolitan,"Maries County",MO,us-mo-125,"Whole county is shortage area"
Nonmetropolitan,"Marion County",MO,us-mo-127,"Whole county is shortage area"
