January 2016 - December 2019 Contiguous U.S. County Average Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
TX-405,San Augustine County,Texas,67.2,125,1.6,65.6,
TX-407,San Jacinto County,Texas,68.8,123,1.7,67.1,
TX-409,San Patricio County,Texas,73,125,2.1,70.9,
TX-411,San Saba County,Texas,67.1,125,2,65.1,
TX-413,Schleicher County,Texas,65.5,123,1.9,63.6,
TX-415,Scurry County,Texas,64.6,123,1.8,62.8,
TX-417,Shackelford County,Texas,65.4,117,1.4,63.9,
TX-419,Shelby County,Texas,66.5,123,1.2,65.3,
TX-421,Sherman County,Texas,58,123,2,56,
TX-423,Smith County,Texas,66.5,124,1.9,64.6,
TX-425,Somervell County,Texas,66.4,113,1.2,65.3,
TX-427,Starr County,Texas,75.9,125,2.5,73.4,
TX-429,Stephens County,Texas,65.2,116,1.3,63.8,
TX-431,Sterling County,Texas,65.3,123,1.9,63.4,
TX-433,Stonewall County,Texas,65.2,123,1.8,63.4,
TX-435,Sutton County,Texas,66.1,122,2,64.1,
TX-437,Swisher County,Texas,59.2,122,1.7,57.4,
TX-439,Tarrant County,Texas,66.9,119,1.6,65.3,
TX-441,Taylor County,Texas,64.8,116,1.3,63.5,
TX-443,Terrell County,Texas,67.6,119,1.6,66.1,
TX-445,Terry County,Texas,61.8,123,1.7,60.1,
TX-447,Throckmorton County,Texas,65.3,118,1.6,63.6,
TX-449,Titus County,Texas,65.4,124,1.9,63.4,
TX-451,Tom Green County,Texas,66.1,122,1.7,64.4,
TX-453,Travis County,Texas,69,125,2,67,
TX-455,Trinity County,Texas,67.6,115,1.1,66.5,
TX-457,Tyler County,Texas,67.9,124,1.6,66.2,
TX-459,Upshur County,Texas,65.8,123,1.4,64.4,
TX-461,Upton County,Texas,66.8,124,2.5,64.3,
TX-463,Uvalde County,Texas,70.1,123,1.7,68.4,
TX-465,Val Verde County,Texas,68.9,118,1.4,67.5,
TX-467,Van Zandt County,Texas,66.3,124,1.9,64.4,
TX-469,Victoria County,Texas,71.9,124,2.5,69.4,
TX-471,Walker County,Texas,68.3,120,1.3,67,
TX-473,Waller County,Texas,70.4,125,2.5,67.8,
TX-475,Ward County,Texas,67.2,124,2.8,64.4,
TX-477,Washington County,Texas,69.5,125,2.1,67.5,
TX-479,Webb County,Texas,73.6,123,2,71.6,
TX-481,Wharton County,Texas,71.5,125,2.8,68.7,
TX-483,Wheeler County,Texas,60.1,118,1.8,58.4,
TX-485,Wichita County,Texas,64.4,119,1.5,63,
TX-487,Wilbarger County,Texas,64.4,121,1.7,62.7,
TX-489,Willacy County,Texas,75.5,125,2.4,73.1,
TX-491,Williamson County,Texas,68.5,125,2.1,66.3,
TX-493,Wilson County,Texas,70.7,125,1.6,69.1,
TX-495,Winkler County,Texas,66,124,2.7,63.3,
TX-497,Wise County,Texas,65.4,120,1.5,63.9,
TX-499,Wood County,Texas,66.1,124,2.2,63.9,
TX-501,Yoakum County,Texas,61,121,1.9,59,
TX-503,Young County,Texas,65.1,117,1.6,63.5,
TX-505,Zapata County,Texas,75.6,125,2.7,73,
TX-507,Zavala County,Texas,72,124,1.9,70.1,
UT-001,Beaver County,Utah,50.2,122,2.3,47.8,
UT-003,Box Elder County,Utah,48.9,119,1.8,47,
UT-005,Cache County,Utah,44.6,120,2.1,42.5,
UT-007,Carbon County,Utah,45.9,122,2.5,43.4,
UT-009,Daggett County,Utah,42.1,111,1.6,40.4,
UT-011,Davis County,Utah,50.7,122,2.8,47.9,
UT-013,Duchesne County,Utah,43.2,123,3,40.2,
UT-015,Emery County,Utah,51.6,122,2.6,49.1,
UT-017,Garfield County,Utah,49.9,122,2.6,47.3,
UT-019,Grand County,Utah,52.6,123,3.3,49.3,
UT-021,Iron County,Utah,49.9,118,2.3,47.6,
UT-023,Juab County,Utah,50.9,119,1.7,49.2,
UT-025,Kane County,Utah,53.7,122,2.4,51.2,
UT-027,Millard County,Utah,51.7,119,1.9,49.8,
UT-029,Morgan County,Utah,45.3,121,2.8,42.5,
UT-031,Piute County,Utah,45,122,2.5,42.5,
UT-033,Rich County,Utah,41.3,121,1.9,39.4,
UT-035,Salt Lake County,Utah,50.6,123,3,47.7,
UT-037,San Juan County,Utah,54.1,121,2.4,51.6,
UT-039,Sanpete County,Utah,45.5,123,2.4,43.1,
UT-041,Sevier County,Utah,46,121,2.1,43.9,
UT-043,Summit County,Utah,40,121,2.2,37.7,
UT-045,Tooele County,Utah,51.3,111,1.5,49.9,
UT-047,Uintah County,Utah,47.2,122,2.9,44.3,
UT-049,Utah County,Utah,48,122,2.2,45.7,
UT-051,Wasatch County,Utah,42.3,121,2.3,40,
UT-053,Washington County,Utah,56.7,114,1.8,54.9,
UT-055,Wayne County,Utah,52.2,120,2.7,49.5,
UT-057,Weber County,Utah,47.3,120,2.6,44.7,
VT-001,Addison County,Vermont,44.6,114,1.9,42.6,
VT-003,Bennington County,Vermont,44.1,119,2.6,41.5,
VT-005,Caledonia County,Vermont,41.5,108,1.4,40.1,
VT-007,Chittenden County,Vermont,45.1,118,2.5,42.6,
VT-009,Essex County,Vermont,41,115,1.9,39.1,
VT-011,Franklin County,Vermont,44.2,114,2.2,41.9,
VT-013,Grand Isle County,Vermont,45.9,116,2.1,43.8,
VT-015,Lamoille County,Vermont,42,112,1.9,40.1,
VT-017,Orange County,Vermont,43.3,117,2.1,41.2,
VT-019,Orleans County,Vermont,41.6,113,1.9,39.7,
VT-021,Rutland County,Vermont,44.1,116,2.1,42,
VT-023,Washington County,Vermont,42.2,108,1.7,40.5,
VT-025,Windham County,Vermont,45,118,2.4,42.6,
VT-027,Windsor County,Vermont,44.2,117,2.3,41.9,
VA-001,Accomack County,Virginia,59.5,122,2.9,56.6,
VA-003,Albemarle County,Virginia,57.3,122,2.7,54.6,
VA-005,Alleghany County,Virginia,54.1,125,1.9,52.3,
VA-007,Amelia County,Virginia,59,122,2.3,56.7,
VA-009,Amherst County,Virginia,56.5,122,2.1,54.4,
VA-011,Appomattox County,Virginia,57.8,125,2.5,55.3,
VA-013,Arlington County,Virginia,57.8,123,2.8,54.9,
VA-015,Augusta County,Virginia,54.2,125,2.3,51.8,
VA-017,Bath County,Virginia,53.4,125,2.2,51.2,
VA-019,Bedford County,Virginia,57.3,122,2,55.3,
VA-021,Bland County,Virginia,52.7,125,1.9,50.8,
VA-023,Botetourt County,Virginia,56,125,1.6,54.4,
VA-025,Brunswick County,Virginia,60,124,2.6,57.4,
VA-027,Buchanan County,Virginia,55.7,125,2.2,53.5,
VA-029,Buckingham County,Virginia,58.2,123,2.4,55.7,
VA-031,Campbell County,Virginia,57.8,122,2.5,55.3,
VA-033,Caroline County,Virginia,58.3,124,2.4,55.9,
VA-035,Carroll County,Virginia,54.2,125,2.5,51.7,
VA-036,Charles City County,Virginia,60.5,123,2,58.5,
VA-037,Charlotte County,Virginia,58.5,125,2.5,56,
VA-041,Chesterfield County,Virginia,59.2,122,1.8,57.4,
VA-043,Clarke County,Virginia,55.1,123,2.5,52.6,
VA-045,Craig County,Virginia,54,125,1.8,52.2,
VA-047,Culpeper County,Virginia,56.9,122,2.7,54.2,
VA-049,Cumberland County,Virginia,58.5,122,2.3,56.2,
VA-051,Dickenson County,Virginia,55.5,125,2,53.5,
VA-053,Dinwiddie County,Virginia,59.7,122,2.3,57.5,
VA-057,Essex County,Virginia,59,124,2.2,56.7,
VA-059,Fairfax County,Virginia,57.4,122,2.9,54.5,
VA-061,Fauquier County,Virginia,56.2,122,2.8,53.4,
VA-063,Floyd County,Virginia,53.2,125,2.2,51,
VA-065,Fluvanna County,Virginia,58,122,2.4,55.6,
VA-067,Franklin County,Virginia,57.4,125,2.3,55.1,
VA-069,Frederick County,Virginia,54.4,123,2.5,51.9,
VA-071,Giles County,Virginia,53.4,124,1.9,51.6,
VA-073,Gloucester County,Virginia,60.5,124,2.5,58,
VA-075,Goochland County,Virginia,58.1,122,2,56.1,
VA-077,Grayson County,Virginia,52.2,125,2.5,49.7,
VA-079,Greene County,Virginia,56,122,2.9,53.1,
VA-081,Greensville County,Virginia,60.5,124,2.5,58,
VA-083,Halifax County,Virginia,58.9,124,2.4,56.5,
VA-085,Hanover County,Virginia,58.5,122,1.9,56.6,
VA-087,Henrico County,Virginia,59.2,122,1.8,57.5,
VA-089,Henry County,Virginia,58.4,125,2.2,56.3,
VA-091,Highland County,Virginia,50.7,125,2.2,48.4,
VA-093,Isle of Wight County,Virginia,60.9,122,2.2,58.7,
VA-095,James City County,Virginia,60.8,124,2.4,58.3,
VA-097,King and Queen County,Virginia,59.3,124,2.2,57.1,
VA-099,King George County,Virginia,58.9,123,3,56,
VA-101,King William County,Virginia,59.2,123,2.1,57.2,
VA-103,Lancaster County,Virginia,59.4,124,2.3,57.1,
VA-105,Lee County,Virginia,56.1,122,1.3,54.8,
VA-107,Loudoun County,Virginia,55.9,122,2.7,53.2,
VA-109,Louisa County,Virginia,57.4,122,2.2,55.2,
VA-111,Lunenburg County,Virginia,59,124,2.4,56.5,
VA-113,Madison County,Virginia,55.7,122,2.8,52.9,
VA-115,Mathews County,Virginia,60.4,124,2.5,57.9,
VA-117,Mecklenburg County,Virginia,59.6,124,2.5,57.1,
VA-119,Middlesex County,Virginia,59.8,124,2.3,57.5,
VA-121,Montgomery County,Virginia,54.7,125,2.1,52.6,
VA-125,Nelson County,Virginia,56.3,125,2.3,54,
VA-127,New Kent County,Virginia,59.8,124,2.1,57.7,
VA-131,Northampton County,Virginia,60.3,122,2.6,57.7,
VA-133,Northumberland County,Virginia,59,124,2.4,56.6,
VA-135,Nottoway County,Virginia,59.1,122,2.5,56.6,
VA-137,Orange County,Virginia,57.1,122,2.5,54.6,
VA-139,Page County,Virginia,54.4,123,2.9,51.5,
VA-141,Patrick County,Virginia,56.7,125,2.3,54.4,
VA-143,Pittsylvania County,Virginia,58.4,124,2,56.3,
VA-145,Powhatan County,Virginia,58.5,122,2,56.5,
VA-147,Prince Edward County,Virginia,58.6,125,2.5,56,
VA-149,Prince George County,Virginia,60.4,122,2,58.4,
VA-153,Prince William County,Virginia,57.6,122,3.1,54.5,
VA-155,Pulaski County,Virginia,54.5,125,2.3,52.3,
VA-157,Rappahannock County,Virginia,55.1,124,2.7,52.4,
VA-159,Richmond County,Virginia,58.9,124,2.2,56.7,
VA-161,Roanoke County,Virginia,56.2,125,1.9,54.3,
VA-163,Rockbridge County,Virginia,55.3,125,1.9,53.5,
VA-165,Rockingham County,Virginia,54.3,122,2.7,51.6,
VA-167,Russell County,Virginia,55.1,125,2.3,52.8,
VA-169,Scott County,Virginia,56.8,125,1.9,54.9,
VA-171,Shenandoah County,Virginia,54.5,122,2.6,51.9,
VA-173,Smyth County,Virginia,53.4,125,2.4,51,
VA-175,Southampton County,Virginia,60.6,122,2.2,58.3,
VA-177,Spotsylvania County,Virginia,57.3,124,2.5,54.8,
VA-179,Stafford County,Virginia,58,122,3.1,54.9,
VA-181,Surry County,Virginia,60.8,122,2.4,58.5,
VA-183,Sussex County,Virginia,60.4,122,2.4,58.1,
VA-185,Tazewell County,Virginia,52.9,125,2.2,50.7,
VA-187,Warren County,Virginia,54.7,123,2.5,52.2,
VA-191,Washington County,Virginia,55.7,125,2.3,53.4,
VA-193,Westmoreland County,Virginia,58.9,124,2.5,56.4,
VA-195,Wise County,Virginia,54.3,125,1.6,52.7,
VA-197,Wythe County,Virginia,53.7,125,2.4,51.4,
VA-199,York County,Virginia,61.1,124,2.6,58.5,
VA-510,Alexandria City,Virginia,58.4,123,2.9,55.4,
VA-520,Bristol City,Virginia,57.2,125,2.4,54.9,
VA-530,Buena Vista City,Virginia,56.5,124,1.8,54.7,
VA-540,Charlottesville City,Virginia,57.8,122,2.7,55.2,
VA-550,Chesapeake City,Virginia,61.4,122,2.5,58.8,
VA-570,Colonial Heights City,Virginia,59.9,122,1.7,58.2,
VA-580,Covington City,Virginia,55.7,125,1.7,54,
VA-590,Danville City,Virginia,59.2,125,1.7,57.5,
VA-595,Emporia City,Virginia,60.6,124,2.5,58.1,
VA-600,Fairfax City,Virginia,57,122,2.8,54.2,
VA-610,Falls Church City,Virginia,57.1,122,2.7,54.4,
VA-620,Franklin City,Virginia,60.6,122,2.1,58.5,
VA-630,Fredericksburg City,Virginia,57.8,122,2.8,55,
VA-640,Galax City,Virginia,54.1,125,2.6,51.6,
VA-650,Hampton City,Virginia,61.6,123,2.5,59.1,
VA-660,Harrisonburg City,Virginia,55.4,122,2.7,52.7,
VA-670,Hopewell City,Virginia,60.2,122,1.6,58.5,
VA-680,Lynchburg City,Virginia,57.5,122,2.3,55.2,
VA-683,Manassas City,Virginia,57.5,122,3.1,54.4,
VA-685,Manassas Park City,Virginia,57.5,122,3,54.4,
VA-690,Martinsville City,Virginia,58.4,125,2.2,56.3,
VA-700,Newport News City,Virginia,61.4,122,2.5,59,
VA-710,Norfolk City,Virginia,62.1,123,2.8,59.3,
VA-720,Norton City,Virginia,54.3,125,1.6,52.7,
VA-730,Petersburg City,Virginia,60,122,1.9,58.1,
VA-735,Poquoson City,Virginia,61.5,123,2.5,59,
VA-740,Portsmouth City,Virginia,62,122,2.5,59.5,
VA-750,Radford City,Virginia,54.9,124,2.1,52.8,
VA-760,Richmond City,Virginia,59.1,122,1.7,57.4,
VA-770,Roanoke City,Virginia,57.7,125,2,55.7,
VA-775,Salem City,Virginia,57.6,125,2,55.6,
VA-790,Staunton City,Virginia,55.2,124,2.3,52.9,
VA-800,Suffolk City,Virginia,60.9,122,2,58.8,
VA-810,Virginia Beach City,Virginia,61.7,122,2.8,58.9,
VA-820,Waynesboro City,Virginia,55.5,122,2.5,53.1,
VA-830,Williamsburg City,Virginia,60.8,124,2.6,58.2,
VA-840,Winchester City,Virginia,54.8,123,2.5,52.3,
WA-001,Adams County,Washington,49.6,111,1.3,48.4,
WA-003,Asotin County,Washington,49,117,2,47,
WA-005,Benton County,Washington,52.4,96,0.8,51.6,
WA-007,Chelan County,Washington,43.7,117,1.4,42.2,
WA-009,Clallam County,Washington,48.1,120,1.5,46.7,
WA-011,Clark County,Washington,52.4,117,1.5,50.9,
WA-013,Columbia County,Washington,48.5,116,1.7,46.8,
WA-015,Cowlitz County,Washington,50.4,120,1.7,48.7,
WA-017,Douglas County,Washington,48,103,1,47,
WA-019,Ferry County,Washington,43.3,111,1.2,42.1,
WA-021,Franklin County,Washington,51.9,106,1.1,50.8,
WA-023,Garfield County,Washington,49,119,1.9,47.1,
WA-025,Grant County,Washington,50.7,111,1.1,49.5,
WA-027,Grays Harbor County,Washington,50.6,118,1.4,49.2,
WA-029,Island County,Washington,51.8,122,1.9,49.9,
WA-031,Jefferson County,Washington,46.3,119,1.4,44.9,
WA-033,King County,Washington,48.5,121,1.6,46.9,
WA-035,Kitsap County,Washington,52.4,121,1.8,50.6,
WA-037,Kittitas County,Washington,45.7,115,1.4,44.2,
WA-039,Klickitat County,Washington,48.9,114,1.5,47.4,
WA-041,Lewis County,Washington,47.9,107,1.1,46.8,
WA-043,Lincoln County,Washington,46.7,87,0.4,46.3,
WA-045,Mason County,Washington,50,122,1.7,48.3,
WA-047,Okanogan County,Washington,43.1,111,1.3,41.8,
WA-049,Pacific County,Washington,50.8,116,1.4,49.4,
WA-051,Pend Oreille County,Washington,43,118,1.6,41.4,
WA-053,Pierce County,Washington,47.7,121,1.5,46.2,
WA-055,San Juan County,Washington,51.4,122,1.7,49.7,
WA-057,Skagit County,Washington,46.6,119,1.4,45.1,
WA-059,Skamania County,Washington,46.2,118,1.6,44.5,
WA-061,Snohomish County,Washington,47,116,1.3,45.7,
WA-063,Spokane County,Washington,47.5,117,1.6,45.9,
WA-065,Stevens County,Washington,45.4,114,1.3,44.1,
WA-067,Thurston County,Washington,51.3,110,1,50.3,
WA-069,Wahkiakum County,Washington,50.9,121,1.7,49.2,
WA-071,Walla Walla County,Washington,52.6,106,1.2,51.4,
WA-073,Whatcom County,Washington,45.3,120,1.8,43.5,
WA-075,Whitman County,Washington,49.4,113,1.5,47.9,
WA-077,Yakima County,Washington,47.1,117,1.6,45.5,
WV-001,Barbour County,West Virginia,53.8,125,3.1,50.7,
WV-003,Berkeley County,West Virginia,54.8,124,2.7,52.1,
WV-005,Boone County,West Virginia,56.3,125,2.3,54.1,
WV-007,Braxton County,West Virginia,55.6,125,2.6,53.1,
WV-009,Brooke County,West Virginia,52.8,125,2.1,50.7,
WV-011,Cabell County,West Virginia,57,125,2.5,54.5,
WV-013,Calhoun County,West Virginia,55.2,125,2.4,52.9,
WV-015,Clay County,West Virginia,55.8,125,2.3,53.5,
WV-017,Doddridge County,West Virginia,54.7,125,2.6,52,
WV-019,Fayette County,West Virginia,53.8,125,2,51.8,
WV-021,Gilmer County,West Virginia,55.5,125,2.7,52.8,
WV-023,Grant County,West Virginia,52.3,124,2.4,49.9,
WV-025,Greenbrier County,West Virginia,51.6,123,2.2,49.5,
WV-027,Hampshire County,West Virginia,53.7,123,2.1,51.6,
WV-029,Hancock County,West Virginia,52,124,1.6,50.4,
WV-031,Hardy County,West Virginia,53.1,123,2.2,50.9,
WV-033,Harrison County,West Virginia,54.7,124,2.9,51.8,
WV-035,Jackson County,West Virginia,55.7,125,2.2,53.5,
WV-037,Jefferson County,West Virginia,55.2,123,2.6,52.6,
WV-039,Kanawha County,West Virginia,56.6,125,2.3,54.3,
WV-041,Lewis County,West Virginia,55.3,125,3,52.3,
WV-043,Lincoln County,West Virginia,57.4,125,2.5,54.9,
WV-045,Logan County,West Virginia,56.9,125,2.2,54.7,
WV-047,McDowell County,West Virginia,55.1,125,2,53.1,
WV-049,Marion County,West Virginia,54,125,2.4,51.5,
WV-051,Marshall County,West Virginia,53.2,125,2.2,51,
WV-053,Mason County,West Virginia,55.5,125,1.7,53.8,
WV-055,Mercer County,West Virginia,53,125,1.6,51.4,
WV-057,Mineral County,West Virginia,53.6,122,1.8,51.8,
WV-059,Mingo County,West Virginia,57.5,125,2.2,55.2,
WV-061,Monongalia County,West Virginia,53.2,125,2.2,51,
WV-063,Monroe County,West Virginia,53.6,125,2,51.6,
WV-065,Morgan County,West Virginia,54.1,124,2.4,51.7,
WV-067,Nicholas County,West Virginia,53.3,125,2.4,50.9,
WV-069,Ohio County,West Virginia,52.9,125,2.3,50.6,
WV-071,Pendleton County,West Virginia,51.6,123,2.6,49,
WV-073,Pleasants County,West Virginia,54.8,125,2.6,52.2,
WV-075,Pocahontas County,West Virginia,48.9,125,2.1,46.8,
WV-077,Preston County,West Virginia,51,122,2.2,48.8,
WV-079,Putnam County,West Virginia,56.8,125,2.5,54.3,
WV-081,Raleigh County,West Virginia,53.5,125,2.1,51.4,
WV-083,Randolph County,West Virginia,50,125,2.9,47.1,
WV-085,Ritchie County,West Virginia,54.9,125,2.6,52.3,
WV-087,Roane County,West Virginia,55.5,125,2.2,53.3,
WV-089,Summers County,West Virginia,54.1,125,1.9,52.2,
WV-091,Taylor County,West Virginia,54,123,2.4,51.5,
WV-093,Tucker County,West Virginia,50.1,124,3.1,47,
WV-095,Tyler County,West Virginia,54.4,125,2.4,52,
WV-097,Upshur County,West Virginia,53.9,125,3.1,50.8,
WV-099,Wayne County,West Virginia,57.3,125,2.6,54.8,
WV-101,Webster County,West Virginia,51.6,125,2,49.6,
WV-103,Wetzel County,West Virginia,53.7,125,2.3,51.4,
WV-105,Wirt County,West Virginia,55.1,125,2.4,52.8,
WV-107,Wood County,West Virginia,55.4,125,2.5,52.9,
WV-109,Wyoming County,West Virginia,55,125,2.1,52.9,
WI-001,Adams County,Wisconsin,45.6,117,2.1,43.5,
WI-003,Ashland County,Wisconsin,40.4,109,1.4,39,
WI-005,Barron County,Wisconsin,42.6,109,1.5,41.1,
WI-007,Bayfield County,Wisconsin,40.8,112,1.7,39,
WI-009,Brown County,Wisconsin,45.6,119,2.7,42.9,
WI-011,Buffalo County,Wisconsin,46,117,2,44,
WI-013,Burnett County,Wisconsin,42.5,110,1.8,40.6,
WI-015,Calumet County,Wisconsin,45.9,118,2.4,43.5,
WI-017,Chippewa County,Wisconsin,43.3,108,1.4,41.9,
WI-019,Clark County,Wisconsin,43.5,114,2.1,41.5,
WI-021,Columbia County,Wisconsin,46.7,117,2,44.7,
WI-023,Crawford County,Wisconsin,47.3,114,1.6,45.7,
WI-025,Dane County,Wisconsin,47.3,115,1.9,45.5,
WI-027,Dodge County,Wisconsin,46,106,1,44.9,
WI-029,Door County,Wisconsin,44.2,111,1.7,42.5,
WI-031,Douglas County,Wisconsin,40.8,109,1.7,39.1,
WI-033,Dunn County,Wisconsin,44.3,109,1.6,42.7,
WI-035,Eau Claire County,Wisconsin,44.4,115,1.9,42.5,
WI-037,Florence County,Wisconsin,40.8,114,1.9,38.9,
WI-039,Fond du Lac County,Wisconsin,45.8,113,1.7,44.1,
WI-041,Forest County,Wisconsin,40.1,108,1.5,38.6,
WI-043,Grant County,Wisconsin,47.5,109,1.3,46.2,
WI-045,Green County,Wisconsin,48.1,118,1.9,46.2,
WI-047,Green Lake County,Wisconsin,46.1,112,1.8,44.4,
WI-049,Iowa County,Wisconsin,47.1,115,1.8,45.3,
WI-051,Iron County,Wisconsin,39.6,102,1.1,38.4,
WI-053,Jackson County,Wisconsin,45,116,2.2,42.7,
WI-055,Jefferson County,Wisconsin,47.7,116,1.7,46,
WI-057,Juneau County,Wisconsin,45.4,114,1.9,43.5,
WI-059,Kenosha County,Wisconsin,48.5,114,1.4,47.1,
WI-061,Kewaunee County,Wisconsin,45,116,2.2,42.7,
WI-063,La Crosse County,Wisconsin,46.4,117,1.9,44.6,
WI-065,Lafayette County,Wisconsin,47.6,113,1.7,45.9,
WI-067,Langlade County,Wisconsin,41.3,111,1.9,39.4,
WI-069,Lincoln County,Wisconsin,41.6,112,1.7,39.9,
WI-071,Manitowoc County,Wisconsin,45.6,118,2.3,43.3,
WI-073,Marathon County,Wisconsin,43.1,116,2.1,41.1,
WI-075,Marinette County,Wisconsin,42.8,109,1.5,41.3,
WI-077,Marquette County,Wisconsin,46.3,117,2,44.3,
WI-078,Menominee County,Wisconsin,43.4,117,2.3,41.1,
WI-079,Milwaukee County,Wisconsin,48.2,116,1.9,46.3,
WI-081,Monroe County,Wisconsin,44.7,109,1.4,43.3,
WI-083,Oconto County,Wisconsin,43.7,115,1.9,41.8,
WI-085,Oneida County,Wisconsin,40.2,103,1.2,39,
WI-087,Outagamie County,Wisconsin,45.6,116,2.4,43.2,
WI-089,Ozaukee County,Wisconsin,46.9,117,1.8,45.1,
WI-091,Pepin County,Wisconsin,45.5,113,1.6,43.9,
WI-093,Pierce County,Wisconsin,44.3,101,1,43.3,
WI-095,Polk County,Wisconsin,43.2,109,1.7,41.5,
WI-097,Portage County,Wisconsin,44.5,117,2.1,42.4,
WI-099,Price County,Wisconsin,40.6,111,1.4,39.1,
WI-101,Racine County,Wisconsin,48.1,114,1.4,46.7,
WI-103,Richland County,Wisconsin,46.8,115,1.7,45.1,
WI-105,Rock County,Wisconsin,48.2,113,1.6,46.7,
WI-107,Rusk County,Wisconsin,42,107,1.3,40.8,
WI-109,St. Croix County,Wisconsin,44.1,108,1.5,42.6,
WI-111,Sauk County,Wisconsin,46.8,118,2.1,44.6,
WI-113,Sawyer County,Wisconsin,40.9,111,1.7,39.1,
WI-115,Shawano County,Wisconsin,44.3,118,2.5,41.8,
WI-117,Sheboygan County,Wisconsin,46,115,1.9,44.1,
WI-119,Taylor County,Wisconsin,41.7,106,1.4,40.3,
WI-121,Trempealeau County,Wisconsin,45.9,118,2.3,43.6,
WI-123,Vernon County,Wisconsin,45.9,114,1.5,44.4,
WI-125,Vilas County,Wisconsin,39.4,103,1.2,38.3,
WI-127,Walworth County,Wisconsin,47.9,115,1.6,46.4,
WI-129,Washburn County,Wisconsin,41.5,110,1.6,39.9,
WI-131,Washington County,Wisconsin,46.1,112,1.6,44.5,
WI-133,Waukesha County,Wisconsin,47.4,117,1.8,45.6,
WI-135,Waupaca County,Wisconsin,45.1,116,2,43,
WI-137,Waushara County,Wisconsin,45.4,114,2,43.4,
WI-139,Winnebago County,Wisconsin,46.1,116,2,44.1,
WI-141,Wood County,Wisconsin,44.4,115,1.9,42.5,
WY-001,Albany County,Wyoming,41.8,121,2.4,39.4,
WY-003,Big Horn County,Wyoming,43.7,118,2.3,41.4,
WY-005,Campbell County,Wyoming,44.8,101,1.2,43.6,
WY-007,Carbon County,Wyoming,42.6,121,2.4,40.2,
WY-009,Converse County,Wyoming,44.9,104,1.3,43.6,
WY-011,Crook County,Wyoming,44.2,100,1.1,43,
WY-013,Fremont County,Wyoming,41.3,113,1.5,39.8,
WY-015,Goshen County,Wyoming,47.7,111,1.8,45.9,
WY-017,Hot Springs County,Wyoming,43.6,105,1.3,42.3,
WY-019,Johnson County,Wyoming,43.8,104,1.3,42.5,
WY-021,Laramie County,Wyoming,46.6,120,2.4,44.2,
WY-023,Lincoln County,Wyoming,39.3,121,2.1,37.2,
WY-025,Natrona County,Wyoming,44.2,110,1.5,42.7,
WY-027,Niobrara County,Wyoming,45.8,96,1,44.7,
WY-029,Park County,Wyoming,39.5,118,2,37.5,
WY-031,Platte County,Wyoming,47.2,111,1.9,45.3,
WY-033,Sheridan County,Wyoming,43.2,108,1.5,41.7,
WY-035,Sublette County,Wyoming,36.6,121,1.8,34.7,
WY-037,Sweetwater County,Wyoming,42.5,113,1.8,40.7,
WY-039,Teton County,Wyoming,36,121,1.6,34.4,
WY-041,Uinta County,Wyoming,40.8,120,1.6,39.2,
WY-043,Washakie County,Wyoming,44.8,107,1.4,43.4,
WY-045,Weston County,Wyoming,44.6,95,1,43.6,
